seller_id,seller_state,seller_city,total_revenue,avg_review_score,total_orders,unique_categories,cluster,revenue_tier,hvc_aligned,ad_package,ad_credit_value_R$
2bd05d410a8fd26dc4184a15f4f2f588,MG,belo horizonte,1316.73,5.0,6,3,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,390.0
2bdb95a56a36ebbc6640337ac5eac174,SP,sao paulo,89.9,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
2be17df1c49978426251562096c3cc09,SC,tubarao,2165.0,4.1875,16,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,670.0
2bf28e311bba65237358230cabac3f15,PR,londrina,294.0,3.875,7,3,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,271.25
2bf6a2c1e71bbd29a4ad64e6d3c3629f,RJ,nova friburgo,50628.9,4.193548387096774,30,2,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1635.48
2c00c85d30361cd2ced2969cffbbffa3,MG,belo horizonte,49.8,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
2c2c9832d1bb38c5b0034a3b47d313ee,RS,santa maria,49.9,3.0,1,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,30.0
2c3d56f92f360fb89d849b84e8f50eae,SP,barueri,425.1,3.4285714285714284,7,4,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,240.0
2c43fb513632d29b3b58df74816f1b06,MG,belo horizonte,858.0,3.6666666666666665,3,2,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,143.0
2c4c47cb51acd5ea5db5e0ae0e26542a,SP,buritama,2575.9,4.6,12,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,552.0
2c538755f1ca9540af144f266e70df6c,MG,castro pires,334.99,5.0,1,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,65.0
2c54051840f19eca309a5423cf22df36,PR,curitiba,23.7,4.5,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,90.0
2c9005d8043aff18b8557ffb7b13cda4,ES,cachoeiro de itapemirim,109.9,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
2c9e548be18521d1c43cde1c582c6de8,SP,mogi das cruzes,6109.44,3.85632183908046,126,5,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,4858.97
2cb4700db635baa1c0d4f90ed27b6669,PR,curitiba,199.8,2.0,2,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,40.0
2cb6eb1b7185064167657fa09f541105,MG,sabara,1217.9,4.571428571428571,6,4,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,274.29
2cb98e27ce1c18abdb42209b34c382a7,SP,ribeirao preto,62.49,4.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,40.0
2d20f1cd18725c91147da0791d498022,PR,londrina,99.8,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
2d22fc3089eb907b29ebff50581fb472,RJ,macae,317.70000000000005,3.6666666666666665,3,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,110.0
2d2322d842118867781fc737e96d59a1,SP,sao paulo,176.4,4.9,8,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,392.0
2d2c62bef4c8ba0dd74e0e228e808539,SP,ribeirao preto,3749.0,4.125,16,4,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,858.0
2d34636518ba88f5349b732fcf8ba2e4,SP,sao paulo,150.0,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
2d378dbb39815785238c0139c7647fb7,SC,sao francisco do sul,1154.0,5.0,2,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,130.0
2d42ebcda99fd55f6f4bc2f1ca035d50,GO,uruacu,921.5,4.0,10,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,400.0
2d50d6282f8aa2257819a77bfaa0efe0,SP,ibitinga,3353.48,3.644444444444445,44,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1603.56
2d518637f53161b973e01f56ea4bb88e,SP,sao paulo,1219.89,4.923076923076923,13,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,640.0
2d8cfba3fcd3170555941605edaa196a,SP,osasco,45.0,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
2d9e8987a2ea5cf88dce330249043ff1,SP,jaci,239.8,4.5,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,90.0
2dcf93836ae3ce0d7c93e2f10876467a,SP,sao jose dos campos,1443.8,4.166666666666667,9,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,375.0
2dd1fb6f0e42a2243b8a01e40cd41216,PR,curitiba,845.89,2.6,4,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,104.0
2dee2ce60de9709b1a24083217181a1f,MT,sinop,7784.5,4.363636363636363,54,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2356.36
2e0dba2da448400b1c11d7b4b22f32a4,SP,santo andre,235.87,3.769230769230769,7,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,263.85
2e13c71026e1a39ba5cc1b86dcb679aa,SP,sao paulo,3793.0,4.25,24,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1020.0
2e1a7d075abe038c1b2743005fe42ff1,SP,sao paulo,1366.8,3.8181818181818183,18,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,687.27
2e1c9f22be269ef4643f826c9e650a52,SP,sao paulo,12640.19,4.104651162790698,166,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,6813.72
2e2f44824ab87a0cb961f68bf4073e7f,PR,curitiba,48.0,2.0,1,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,20.0
2e3be8a987a30d7544dbbda6861cc14e,MG,belo horizonte,2472.86,3.6,14,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,504.0
2e7ea2aafec5835e781b21d6d1faf1f1,SP,sao paulo,528.4,3.857142857142857,7,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,270.0
2e90cb1677d35cfe24eef47d441b7c87,SP,sao paulo,13894.71,4.036496350364963,127,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,5126.35
2ea0861cc19e94cad86438c984c52da4,SP,sao paulo,165.6,3.3333333333333335,6,5,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,200.0
2eb70248d66e0e3ef83659f71b244378,SP,campinas,39070.62,2.755050505050505,188,11,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,6733.34
2ec6e37d992a95eaddb3369dcbcc76d9,RS,porto alegre,159.8,1.5,2,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,30.0
2ee0a0689f2f6a72f35a7cb6033f6e7e,SP,presidente prudente,272.0,4.0,4,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,160.0
2eeb6531ee027a48d401e72bebdd87d3,SP,sao jose dos campos,38.7,4.333333333333333,3,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,130.0
2ef086a599b597572aca4433b7ed6b3d,SC,jaragua do sul,49.0,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
2f09f7d37a97956d11cc1a7cadd5262b,SP,ribeirao preto,625.0,4.125,7,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,288.75
2f1e7b90e01d9f086cbcb301c0c3d406,SC,blumenau,59.0,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
2f3d8b4c9e2ee165075331fea3f3095a,SC,sao jose,130.0,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
2f4b0d3b9634b647d4edee577d7ebb7e,SP,sao paulo,337.9,4.909090909090909,10,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,490.91
2f4b9d112bfa44a214bc6cef085d17c8,ES,afonso claudio,293.99,4.333333333333333,5,3,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,216.67
2f73e04d12cdf0c945ded66bb3fcf6c7,ES,cachoeiro de itapemirim,1359.0,3.3333333333333335,3,1,0,Growth,1,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,130.0
2f74af7a0ee5636f12c2336f9fffed47,SP,sao paulo,560.6999999999999,4.3076923076923075,13,3,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,560.0
2f9b7ce230a057a98a9f5df5893ee36c,SP,barueri,141.82,4.5,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,90.0
2fa13c8bd5705d279f7ed5cc9ec61c68,SP,sao paulo,87.4,5.0,2,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,100.0
2fb25ab44bdbeae6a4d816e0d0c9d500,RJ,volta redonda,683.08,4.8,5,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,240.0
2fdde51ad3e12f297da656d4fbd5d0b5,SC,joinville,5803.0,4.777777777777778,9,2,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,559.0
2ff6b7bff164ef05590a52734e1296da,PR,londrina,1803.59,4.714285714285714,7,4,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,429.0
2ff97219cb8622eaf3cd89b7d9c09824,SP,salto,4429.0,4.536842105263158,88,14,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3992.42
3076499bbc033a927bf4a8a41bcf7fd4,SP,auriflama,359.33,4.444444444444445,7,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,311.11
3078096983cf766a32a06257648502d1,SP,scao jose do rio pardo,8095.44,4.306451612903226,57,10,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2454.68
30829ded4523ab9224b93bc49a62c95f,RS,parai,6911.71,3.5806451612903225,18,1,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,837.87
3092c0b297aacfb4bb6e056ebe13b9b8,SP,aruja,1184.3000000000002,4.176470588235294,16,6,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,668.24
30a2f535bb48308f991d0b9ad4a8c4bb,SP,santa barbara d'oeste,4731.3,4.252873563218391,71,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3019.54
30a81d8cf85fb2ada1b1b094c9583a95,SP,sao paulo,1245.42,4.85,17,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,824.5
30c7f28fd3a5897b2c82d152bb760c17,RJ,niteroi,1849.38,1.1666666666666667,6,4,0,Growth,1,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,91.0
312ba1d77e9c332ef21f9598b7f64cd7,SP,guarulhos,513.0,3.142857142857143,7,2,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,220.0
31344c16881c08a8a72c6d2eb29918c1,MG,uba,9615.7,4.348837209302325,43,1,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2431.0
31561f325664a8a7aba4c8d0c3a9b3db,SP,sao paulo,2702.19,4.578947368421052,36,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1648.42
318f287a62ab7ac10b703ac37435a231,SP,sao paulo,2517.48,3.870967741935484,52,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2012.9
31ae0774c17fabd06ff707cc5bde005f,SP,americana,6719.85,4.0,11,3,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,572.0
31be790e64fc99f8ff48ec2bd18a3104,SP,sao bernardo do campo,241.4,4.333333333333333,6,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,260.0
31da954dc0855f2495c6310f70a2f931,SP,araras,4583.0,4.233333333333333,29,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1227.67
31e60bf8d103ce47932a85f5562deb16,GO,goiania,181.0,5.0,1,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,65.0
31eec405c9bb71dec8e2629a92e764fa,ES,cachoeiro de itapemirim,256.89,4.6,5,5,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,230.0
323ce52b5b81df2cd804b017b7f09aa7,SP,sao paulo,2374.3,4.275862068965517,29,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1240.0
324583d68897f5ddbaf38f6248322176,SP,sao jose do rio preto,84.0,1.0,2,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,20.0
325f3178fb58e2a9778334621eecdbf9,SP,taboao da serra,981.7,4.456521739130435,36,4,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1604.35
327b89b872c14d1c0be7235ef4871685,AM,manaus,1177.0,2.3333333333333335,3,1,0,Growth,1,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,91.0
3289d8c3eef4873f91ce0b1343c0dd58,SP,praia grande,199.99,5.0,1,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,65.0
328acb143b4a73aad6bee8e734f5d20d,PR,foz do iguacu,699.98,4.0,2,2,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,104.0
3296662b1331dea51e744505065ae889,SP,catanduva,517.8,5.0,1,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,65.0
32b8764b4ef628b53608fc34011fcc13,SC,lages,8884.0,4.2368421052631575,36,1,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1982.84
32e5635e63cb374eb63afdd242fb6134,RJ,rio de janeiro,910.0,5.0,1,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,65.0
32f1bb9dfa65bc7df5c0d9d95a616be4,SP,sao paulo,276.39,2.8333333333333335,5,3,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,141.67
32f83ffe11cd40f7adcf4eef171f52d9,RS,uruguaiana,29.99,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
32fdd5d44ecb43dfd6a24b9369eca144,MG,carmo do cajuru,479.2,4.375,8,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,350.0
333c4210e76a1aa2ab817b99437e3ff1,SP,vargem grande do sul,335.0,5.0,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,100.0
3340ef1913fb70d28420f6ceb685c339,PR,maringa,6731.15,4.333333333333333,32,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1386.67
334cab711dee080b079fa5779b584783,SP,santo andre,1069.7,4.961538461538462,11,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,545.77
33576ec5412fb5905d876f12f33bfde6,PR,curitiba,2718.0,4.125,31,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1278.75
3361277dc30b7cccdb0c286b24219756,PR,maringa,3905.05,4.214285714285714,29,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1222.14
3364a91ec4d56c98e44174de954b94f6,RO,porto velho,3579.94,3.8333333333333335,6,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,299.0
33a17d60c64393351ebf1ef860f4e0f2,RS,porto alegre,8152.48,4.617021276595745,43,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1985.32
33a6f4b1e7cdc205511e76ba1b6e0186,SP,guarulhos,10295.01,4.357142857142857,105,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,4575.0
33ab10be054370c254ddfcf0a6253422,RJ,rio de janeiro,213.2,5.0,4,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,200.0
33ac3e28642ab8bda860a2f693000e78,SP,cotia,3661.03,4.228571428571429,34,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1437.71
33c51922b6e3c16b24a8f28e5833c99d,PR,londrina,6657.87,3.85,18,4,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,900.9
33cbbec1e7e1044aaf11d152172c776f,RS,bento goncalves,730.67,4.6875,15,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,703.12
33cbda8716511e27e556dff9d8418bf2,SC,blumenau,507.4,4.833333333333333,5,3,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,241.67
33d677f27a69b84051204ee4ae76eaca,SC,joinville,165.0,4.6,9,3,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,414.0
33dd941c27854f7625b968cc6195a552,ES,vila velha,6787.5,4.4,5,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,286.0
33fd411ed63a7c2f9005e3f065d9f85d,RS,condor,24.9,4.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,40.0
34056b8b55c1775a22af2331670a799c,SP,penapolis,6455.4,4.0,78,1,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,3120.0
340636a908b13bbe0f4fb63fbe1d0c03,SP,sao jose dos campos,601.4000000000001,4.0,4,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,160.0
343e716476e3748b069f980efbaa294e,SP,campinas,922.6,3.8333333333333335,17,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,651.67
3442033154be05bac582e173ef54fd12,SP,sao paulo,161.0,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
344223b2a90784f64136a8a5da012e7f,SC,gaspar,10.9,2.0,1,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,20.0
3442f8959a84dea7ee197c632cb2df15,SP,campinas,218.7,3.0,3,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,90.0
34675b28b826facfde119785bf287dc1,PR,cascavael,21.99,4.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,40.0
3481aa57cd91f9f9d3fa1fa12d9a3bf7,SP,capivari,1773.03,3.88,25,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,970.0
3492e68f37fd1df87f4f2f2ea247f445,SP,salto,787.86,3.5555555555555554,8,3,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,284.44
34a557286ead8fe75c989e0afcf7d98c,SP,franca,414.9,4.75,4,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,190.0
34d1ca11b242c0fee2c834ae8d788566,MG,congonhas,13422.24,4.195121951219512,40,1,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2181.46
34f563c82a85b99ae9e6d60db5fc2e28,RS,campo bom,2332.3,4.625,8,3,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,481.0
3504c0cb71d7fa48d967e0e4c94d59d9,SP,maua,2349.94,4.415094339622642,53,6,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2340.0
35281d148dcf7134bae913c57db4e6da,SP,sao paulo,119.99,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
353e21e8bf8de2722b4fae1636664b76,RS,canoas,208.0,2.5,4,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,100.0
35857757f553273b1056c1cabdace7fb,SP,ribeirao preto,454.6,4.0,6,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,240.0
3586b8580d9c917874e053a1bb37b5ff,SP,araraquara,1524.7,4.441860465116279,36,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1599.07
35b96509602ec4b7da831b5cd73ff2c2,RS,sao leopoldo,558.9,4.5,2,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,117.0
35ef5aa32949680f627efec3c23e705c,SC,sombrio,361.6,3.2,4,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,128.0
35fb511489d9ee3ee27a76debce9df06,PR,londrina,414.5,3.5714285714285716,7,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,250.0
3606774ec64634822d78dc2db6d37045,SP,sao caetano do sul,179.9,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
365e445f796710c3431557e85caa25db,SP,sao paulo,1115.0,4.4,4,2,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,228.8
365e4bce19bda0082c3d15d83fdb8bcd,SP,sao caetano do sul,796.4,4.714285714285714,6,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,282.86
36890be00bbfc1cdb9a4a38a6af05a69,SP,osasco,1361.3,4.230769230769231,13,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,550.0
36a968b544695394e4e9d7572688598f,SP,santos,6879.37,3.710191082802548,149,10,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,5528.18
36f98ad67cc981f50ce8aed093d5783c,PR,toledo,119.4,4.0,2,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,80.0
37303482a42fb700d8d127e70a9cd6c8,SP,campinas,148.89,3.0,2,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,60.0
373ee4a3a775a733770ca3f790b8b9ac,RJ,rio de janeiro,2141.49,4.0,13,5,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,520.0
37515688008a7a40ac93e3b2e4ab203f,SP,dracena,5986.6,4.05,228,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,9234.0
376a891762bbdecbc02b4b6adec3fdda,GO,goiania,6406.23,4.672413793103448,57,5,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2663.28
376d67b61dce0c990155286e7ae486a4,SP,sao paulo,94.0,4.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,40.0
3771c85bac139d2344864ede5d9341e3,SP,sorocaba,1433.3,3.566666666666667,26,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,927.33
377bc18334c78dd2f1535ef22a3ad225,PR,sao jose dos pinhais,135.98,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
3785b653b1b82de85ab47dd139938091,PR,ampere,1552.0,4.75,21,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,997.5
37be5a7c751166fbc5f8ccba4119e043,SP,sao paulo,55350.55,4.2562277580071175,272,2,1,Premium,1,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,15050.02
37dd29b36c458d82f74a953c40c43645,SP,limeira,4536.99,4.0,7,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,364.0
38102b031c2a15e54623d711bfc753d3,CE,mucambo,457.0,3.636363636363636,9,3,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,327.27
381c83fdca332ea6afd896da20bf6e4a,PR,curitiba,7355.8,4.391304347826087,46,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,2020.0
382229d1e840115ffe3dbf5ff460e417,RJ,rio de janeiro,4096.96,4.26530612244898,46,9,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1962.04
385799a1cddbd26dfeb9157356a42282,SP,sao paulo,551.9399999999999,4.833333333333333,4,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,193.33
38874e327ce94d11390b96eb42d61928,SP,itaquaquecetuba,3779.94,4.0,6,1,2,Starter,1,Basic product listing | Onboarding analytics dashboard | Category page placement,312.0
389e45560e33d2d0747f949dcddbc08e,SP,sao jose dos campos,39.0,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
38af8acfd46ac4a7bf754e8ca6736664,SP,sao paulo,345.0,4.8,5,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,240.0
38e679b9e0064cd94c6f035707344dae,PR,londrina,3644.15,4.0,27,2,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,1080.0
38e6dada03429a47197d5d584d793b41,SP,sao paulo,596.14,3.3333333333333335,7,2,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,233.33
38f276ca6e7cc95a6d1bb55ac9e5550f,SP,marilia,24.99,5.0,1,1,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,50.0
3903c788ded8dc03b5ebab37a2f3e9a1,SP,carapicuiba,119.98,4.0,5,2,2,Starter,0,Basic product listing | Onboarding analytics dashboard | Category page placement,200.0
391bbd13b6452244774beff1824006ed,SP,campinas,63.9,1.0,1,1,0,Growth,0,Featured product slots | Keyword-targeted display ads | Enhanced analytics | Category targeting,10.0
391fc6631aebcf3004804e51b40bcf1e,SP,ibitinga,39951.95,3.929037520391517,526,3,1,Premium,0,Banner ads | HVC segment targeting | Cross-sell placements | Dedicated account manager | Priority in watches/health_beauty/computers,20666.74
