"customer_unique_id","product_category_en","order_count","total_spend","updated_at"
"10954d17b6a7747b1075f867ea7788fa","auto",1,275,"2026-05-28 06:44:32"
"109910199a707cb5e88edf22720c8d97","housewares",1,179,"2026-05-28 06:44:32"
"109ab99aff49bf7f00685f899b13c2e0","fashion_male_clothing",1,292.5,"2026-05-28 06:44:32"
"109c0f2526129329137522a791ea8170","health_beauty",1,899,"2026-05-28 06:44:32"
"109e7a34b12496c349db4ab65883d0b9","toys",1,299.99,"2026-05-28 06:44:32"
"10a3723e136ee51c5364151c7775a7ab","computers_accessories",1,195,"2026-05-28 06:44:32"
"10a63069b781d306f66536afdc0bbc98","bed_bath_table",1,189.9,"2026-05-28 06:44:32"
"10ac97e970f479a6fc6be89aaa6cec93","stationery",1,489.9,"2026-05-28 06:44:32"
"10ade705ca843fba444f2ef385bfa214","construction_tools_safety",1,289.98,"2026-05-28 06:44:32"
"10b58cbd6607267fd41812614367439e","bed_bath_table",1,49.95,"2026-05-28 06:44:32"
"10b58cbd6607267fd41812614367439e","luggage_accessories",1,239.9,"2026-05-28 06:44:32"
"10b7a445344f48224549eba018862570","home_appliances",1,130.8,"2026-05-28 06:44:32"
"10b9f2531b9808ef879b829d86792a9f","musical_instruments",2,155.8,"2026-05-28 06:44:32"
"10bf5fb90ec309ac69a98f5245418fe3","",1,185,"2026-05-28 06:44:32"
"10bf8afdd66da75c386fbacf04c85710","sports_leisure",3,389.70000000000005,"2026-05-28 06:44:32"
"10c0a80d4b0513e1209b9e8aa18821fb","watches_gifts",1,188,"2026-05-28 06:44:32"
"10c14b8d65ccf290efb3018a713ce117","furniture_decor",3,329.34000000000003,"2026-05-28 06:44:32"
"10c3a1c4d4262a949a536157ac3c4f6d","furniture_decor",1,230,"2026-05-28 06:44:32"
"10c3e0040d7de9e05d36306a108dd87b","home_construction",2,190,"2026-05-28 06:44:32"
"10c610ac48f0692d8a8208f4ea2bb0a2","bed_bath_table",2,174.8,"2026-05-28 06:44:32"
"10c6bf65561674a31e4e1bd79cb8c1e0","watches_gifts",1,218.99,"2026-05-28 06:44:32"
"10c6d7016b3248e3d1be1aa917f8909e","housewares",1,1099,"2026-05-28 06:44:32"
"10cd81466a4f2cbe0f59514b1a8d9221","watches_gifts",1,378.9,"2026-05-28 06:44:32"
"10d08b0815e9440e864261196046b3e6","bed_bath_table",1,199.99,"2026-05-28 06:44:32"
"10d09323875ca83ac3bd8e93abfbcb1e","telephony",1,246.62,"2026-05-28 06:44:32"
"10d1087f8c02d4906ec0d349833b1ef6","health_beauty",1,199,"2026-05-28 06:44:32"
"10d23a44c8eb20d89a2672331327f324","health_beauty",1,394.65,"2026-05-28 06:44:32"
"10d751ef05ec08853b2ca0816ee70b0b","sports_leisure",1,179.9,"2026-05-28 06:44:32"
"10d79725f59087e68938f9743b368a4e","sports_leisure",1,99,"2026-05-28 06:44:32"
"10d868802b4d4a2e983e826abd14fb84","office_furniture",1,176.99,"2026-05-28 06:44:32"
"10dbffc4a798d018f58224da1162b90e","computers",1,1437,"2026-05-28 06:44:32"
"10df10fefd52ed7458c5fec71398162b","watches_gifts",1,689,"2026-05-28 06:44:32"
"10e1df2717597281c5cffa0e0a7ca7cb","bed_bath_table",1,1999.98,"2026-05-28 06:44:32"
"10e336f7aa6ab68311320b21b4b6c44d","luggage_accessories",1,299.9,"2026-05-28 06:44:32"
"10e3af8b8ed65dc25dc02dfbcb562504","sports_leisure",1,269.9,"2026-05-28 06:44:32"
"10e7dded50de2fa7196a8788bec2c091","toys",1,169.9,"2026-05-28 06:44:32"
"10e92acf5a464233662f0a72bcbb2c6b","stationery",1,639,"2026-05-28 06:44:32"
"10ecd0a38feca46d7c3fa0c53be5c31f","health_beauty",1,355,"2026-05-28 06:44:32"
"10effbd35211616a40d0dda1bcd8cfcd","toys",1,199.9,"2026-05-28 06:44:32"
"10f102fa80d703fe380d0ab8a53ba482","garden_tools",1,189.99,"2026-05-28 06:44:32"
"10f8e23a5018a2819d2c90a473b8733b","stationery",1,234.9,"2026-05-28 06:44:32"
"10fa0b5a293d96eff24caac6a4eaa2ea","office_furniture",2,233.98,"2026-05-28 06:44:32"
"10fa2b0fa9c4d8117d2645f089c9f099","health_beauty",1,195.9,"2026-05-28 06:44:32"
"10faefe15873918f4129c60b14b3c411","cool_stuff",1,199,"2026-05-28 06:44:32"
"10ff87cba5d2038586223d82aa0f0027","perfumery",1,240.9,"2026-05-28 06:44:32"
"110273b45c1888a8ef4088a522d60d69","construction_tools_construction",1,169,"2026-05-28 06:44:32"
"110c5487163d40f2af24d9e8344107ca","cool_stuff",1,215,"2026-05-28 06:44:32"
"110c92b3ca77c35e4bcc1c42ae094af8","watches_gifts",1,278,"2026-05-28 06:44:32"
"110fb8ecbfacd1883f0597310d5678b4","musical_instruments",1,159.9,"2026-05-28 06:44:32"
"11114b87fb301354342d19efc60cfead","office_furniture",2,189.98,"2026-05-28 06:44:32"
"11115c24313f08dc2eb97be505d036a7","cool_stuff",1,249.9,"2026-05-28 06:44:32"
"1115ea4b23b72ed96946ab8597ba1f96","watches_gifts",1,690,"2026-05-28 06:44:32"
"1118bbd6c82a824ebc677b12e525864f","health_beauty",2,479.79999999999995,"2026-05-28 06:44:32"
"111d3b4c481e8b542a8a5b6fde400a40","telephony",1,289,"2026-05-28 06:44:32"
"111ff67267ecac0b00929214bc4275cf","furniture_decor",1,199,"2026-05-28 06:44:32"
"1122c447b237df5c7ac5287b74f1e2b4","furniture_decor",5,114.5,"2026-05-28 06:44:32"
"11261d6c406cfc26a6749bd5cbd45be7","housewares",1,399,"2026-05-28 06:44:32"
"112960428d6d9b1b4a5fc26c1d87ebe7","cool_stuff",1,229.99,"2026-05-28 06:44:32"
"112b1238a10ea678553ee0d88bcfd265","watches_gifts",1,219,"2026-05-28 06:44:32"
"11301f075b107598442c6b33133b557a","luggage_accessories",1,399,"2026-05-28 06:44:32"
"11306fd95d7609c636b6e375f81baeb4","health_beauty",1,623.7,"2026-05-28 06:44:32"
"113b3f090cc1df6f405ec326a1765522","bed_bath_table",3,239.70000000000002,"2026-05-28 06:44:32"
"113b5c1fb03a238d9131fc1af666f70f","sports_leisure",1,299.9,"2026-05-28 06:44:32"
"113c1693277f17d3311207e0657dc76b","watches_gifts",1,198.9,"2026-05-28 06:44:32"
"11426ed99867e8d669e1e123aa745346","luggage_accessories",1,369.9,"2026-05-28 06:44:32"
"114438a2f44252d25fd72c8868b99a63","baby",1,139.9,"2026-05-28 06:44:32"
"11456834db38d2d260cef5a6ab44a592","telephony",1,189,"2026-05-28 06:44:32"
"114886384ffe882fb734de722e614d72","small_appliances",1,420,"2026-05-28 06:44:32"
"114c08b859e275589938f3af9b2c6773","construction_tools_safety",6,174,"2026-05-28 06:44:32"
"1159db37e256a4e27f777ebd08b4da05","health_beauty",1,1299.65,"2026-05-28 06:44:32"
"115b53c10391bfee8353d0d52b97c4c4","housewares",1,199.97,"2026-05-28 06:44:32"
"115d8a05f4d8734087d6cec282c85e68","consoles_games",1,319,"2026-05-28 06:44:32"
"115e8f527981a9bca3f44f2f3213b947","cool_stuff",1,156.99,"2026-05-28 06:44:32"
"115f7fd250191a21336b54489f868552","garden_tools",1,179.99,"2026-05-28 06:44:32"
"11610fbfca5eb4d6fffdaa00e651fd12","furniture_bedroom",1,510,"2026-05-28 06:44:32"
"1162fa9e5416325aa71b3537ebf2da3d","air_conditioning",1,377.9,"2026-05-28 06:44:32"
"116599835eb984c240446753380232c1","housewares",1,218.9,"2026-05-28 06:44:32"
"11667edab68cce830297e1d7eda76419","stationery",2,158,"2026-05-28 06:44:32"
"116fb705cbffd7a2a2f581c3c9b2e6e0","computers_accessories",1,759.9,"2026-05-28 06:44:32"
"1175f47bac2fdec1a5118de2336ea9f8","health_beauty",1,255.65,"2026-05-28 06:44:32"
"1178acd60cf0f07b3ae8dd8836f7a6f2","furniture_living_room",1,179.99,"2026-05-28 06:44:32"
"1178b0a7632f8af98f4bdc6d0260dde3","construction_tools_safety",1,379.94,"2026-05-28 06:44:32"
"11797ab674c60dee39614c4d4ead8ffb","auto",2,242.2,"2026-05-28 06:44:32"
"117a96c874fa6f587fe324eb89d65703","perfumery",1,429,"2026-05-28 06:44:32"
"117c2c5c0d42af6a560b0b09af20b196","sports_leisure",1,200.36,"2026-05-28 06:44:32"
"117f44d4aa91f002c9536beb80eaaaaa","toys",2,189.8,"2026-05-28 06:44:32"
"1184d75f9890549854acf4e919c6a317","health_beauty",1,349.9,"2026-05-28 06:44:32"
"11895a9c185b89bb03876311e9e8d1d3","computers_accessories",1,149.99,"2026-05-28 06:44:32"
"1189dba988b83709e2f76ba09c64d667","construction_tools_construction",1,148,"2026-05-28 06:44:32"
"1189dba988b83709e2f76ba09c64d667","toys",1,156.9,"2026-05-28 06:44:32"
"118c825b7ac197bc393cb4c8c3310f65","",1,409.38,"2026-05-28 06:44:32"
"119bbf0e31a0f4740de10ad52403d0ea","watches_gifts",1,189.99,"2026-05-28 06:44:32"
"119cc2a90f406371222111aee7b986ac","audio",1,190.9,"2026-05-28 06:44:32"
"119d9879574377e31c5d0249e3317135","watches_gifts",1,689,"2026-05-28 06:44:32"
"119ef53bf73dbe83b9e5a2149b8f6137","housewares",1,312.89,"2026-05-28 06:44:32"
"11a3886a88ad8f64f417bc4ccaa4e901","computers_accessories",1,179.9,"2026-05-28 06:44:32"
"11a39e3eb3968676aa98106a19642b30","auto",1,179.9,"2026-05-28 06:44:32"
"11a3ebf9df2955bc0963bc4b6c629086","auto",1,139.99,"2026-05-28 06:44:32"
"11aafaa6e41ca7905e4f92a0b0be98ca","cool_stuff",1,243.89,"2026-05-28 06:44:32"
"11abb5530db9840be4b5287c63e6e7e1","bed_bath_table",1,99.9,"2026-05-28 06:44:32"
"11abb5530db9840be4b5287c63e6e7e1","furniture_decor",1,158.7,"2026-05-28 06:44:32"
"11ac549fe00a941c3b8af366c22da409","sports_leisure",1,259.99,"2026-05-28 06:44:32"
"11afb38992aab59586615dfec8e23883","sports_leisure",1,260,"2026-05-28 06:44:32"
"11b34a957a0affd5aeb850a5c4c0a0fb","fashion_bags_accessories",1,299.9,"2026-05-28 06:44:32"
"11b47516f8f6a42105b9807903ede333","",1,129.99,"2026-05-28 06:44:32"
"11b47516f8f6a42105b9807903ede333","cool_stuff",1,25,"2026-05-28 06:44:32"
"11b47516f8f6a42105b9807903ede333","pet_shop",1,32.64,"2026-05-28 06:44:32"
"11b4e738620fcddc5abe37a1cd298d15","health_beauty",1,370,"2026-05-28 06:44:32"
"11b9fa71acc25f3289034019031d2c8e","housewares",1,179,"2026-05-28 06:44:32"
"11beae315764309b8a23d0c1044d08f5","bed_bath_table",1,249.9,"2026-05-28 06:44:32"
"11c6b90c4d64711958d95f397b435420","health_beauty",1,325,"2026-05-28 06:44:32"
"11cb374299fc168cdb79345ca63371d1","computers_accessories",1,167,"2026-05-28 06:44:32"
"11cb441c8f7c79bf037f3d5a438faf6a","cool_stuff",1,166.99,"2026-05-28 06:44:32"
"11cbc8127871a0849a690d15f7708097","health_beauty",1,599,"2026-05-28 06:44:32"
"11cf56e22c144b0969c7bf17e3cbba24","auto",1,179.49,"2026-05-28 06:44:32"
"11d01e1db16fb2bd4550dafeaa531dfb","toys",1,168.9,"2026-05-28 06:44:32"
"11d024cf06fb35b66cf609c028403e1c","sports_leisure",1,191,"2026-05-28 06:44:32"
"11d8cc7d540f8377b4bdd8297a612484","musical_instruments",1,199,"2026-05-28 06:44:32"
"11db78ab36d352319ed0e1ad277edf97","furniture_decor",1,168.75,"2026-05-28 06:44:32"
"11df178c14c4ecbb90146e19c2b8780a","bed_bath_table",2,199.8,"2026-05-28 06:44:32"
"11dfafdbc0661252d0c957bb66eca814","home_appliances",1,339,"2026-05-28 06:44:32"
"11e447accd853f512be007be3a57c2a8","computers_accessories",1,264.29,"2026-05-28 06:44:32"
"11e74a9cbe1158d1c934d4c166f59ff3","bed_bath_table",2,199.8,"2026-05-28 06:44:32"
"11e81b9497f68f501ac372f3cc827bbb","baby",1,213,"2026-05-28 06:44:32"
"11e941e6a9a3d08fbb8ee30a93302b63","computers_accessories",1,164.89,"2026-05-28 06:44:32"
"11e95918d6816403858e8314a3503f4c","baby",1,199.99,"2026-05-28 06:44:32"
"11e95918d6816403858e8314a3503f4c","sports_leisure",1,39.9,"2026-05-28 06:44:32"
"11eabb4fb78eb5280080a9fccb0db887","consoles_games",1,210,"2026-05-28 06:44:32"
"11eb5568a1188987fd0b88f2bfb7864d","watches_gifts",1,189.99,"2026-05-28 06:44:32"
"11ebea68a1046fa3268cb278df2c4f31","furniture_decor",2,217.9,"2026-05-28 06:44:32"
"11f4e46d548c0f96c60475576a0f6636","computers_accessories",1,185.81,"2026-05-28 06:44:32"
"11f5fb5c11d7751687290dacf629aa29","home_appliances_2",1,676.97,"2026-05-28 06:44:32"
"11f78a71d4f05dd8597a8b987250a16e","health_beauty",1,399,"2026-05-28 06:44:32"
"11f97da02237a49c8e783dfda6f50e8e","garden_tools",15,765,"2026-05-28 06:44:32"
"11fab046e99ff258864a0b9875c1fe3a","auto",1,179.49,"2026-05-28 06:44:32"
"11fb960ff16af342059c00631c55fae1","furniture_decor",2,210,"2026-05-28 06:44:32"
"11fe1299aaf7d39a5b8303fd02a91d2d","sports_leisure",1,298.9,"2026-05-28 06:44:32"
"120194fff7d96a5f5a1cafc94fce234d","housewares",1,169.99,"2026-05-28 06:44:32"
"1203dc7baad4bababc755c6c39936954","watches_gifts",2,274,"2026-05-28 06:44:32"
"1206037e08581f54a9c47ef9b6118c68","office_furniture",1,169.99,"2026-05-28 06:44:32"
"120938b8ae513a75bbe32a57397cf563","health_beauty",1,349.9,"2026-05-28 06:44:32"
"1209ade9381e92cf80dfc9c684d6c39e","health_beauty",1,214.49,"2026-05-28 06:44:32"
"120a6c87f397b2a831c3ef7876fded69","luggage_accessories",1,139.9,"2026-05-28 06:44:32"
"120a6e1875940fe48a44d6cf30706230","sports_leisure",2,458,"2026-05-28 06:44:32"
"120b30bc1bcce19c45e4fa7e7cc1d1e6","construction_tools_construction",3,144,"2026-05-28 06:44:32"
"120c80fd3ef1f24d1a364d88a3be7dfb","furniture_decor",1,250,"2026-05-28 06:44:32"
"120dede5f892aad8cad79cb9c7f3a1ee","computers_accessories",1,175.99,"2026-05-28 06:44:32"
"120fea94e5d7c2df66150b475a07ff2c","home_construction",1,424.2,"2026-05-28 06:44:32"
"121037d818f2d8cc570a32546c7801fe","watches_gifts",1,199,"2026-05-28 06:44:32"
"12138e8ba93973c9b561253683f5581b","air_conditioning",7,1330,"2026-05-28 06:44:32"
"12153cd2862ee710eb30e3b9ecc279cc","telephony",1,999,"2026-05-28 06:44:32"
"121a8ecc8f0438fe59cd337db4d4ebf5","bed_bath_table",1,205,"2026-05-28 06:44:32"
"121c07493c505cd381f53240c2161f73","auto",1,229.99,"2026-05-28 06:44:32"
"12215827d4b7044ebecfc04e04ab06f0","watches_gifts",1,419,"2026-05-28 06:44:32"
"122418b0421f2576d0cd3f22477c464b","toys",1,499.9,"2026-05-28 06:44:32"
"1225c9614c5129a3085416d30d50e143","sports_leisure",2,360,"2026-05-28 06:44:32"
"12261e84e0ef3349f9e1bfb8da48cbaf","housewares",1,209.9,"2026-05-28 06:44:32"
"122b3df02e67e3477a9e721c6abfd4d6","housewares",1,359.9,"2026-05-28 06:44:32"
"122ed7f7ca3936a9a39754da047797a6","bed_bath_table",2,301.44,"2026-05-28 06:44:32"
"123071b0b13ed0b2b5b356aef1e0af6b","perfumery",1,310,"2026-05-28 06:44:32"
"12396add37d1ba461ae358450b5c42a7","home_appliances",1,361.9,"2026-05-28 06:44:32"
"124089de280494d8f5746710ec628d82","home_appliances_2",1,257.19,"2026-05-28 06:44:32"
"1242e85545a001f6224e2263d7791704","musical_instruments",1,799.9,"2026-05-28 06:44:32"
"1246ea8e009d8976b96418145027d951","bed_bath_table",4,519.6,"2026-05-28 06:44:32"
"1248ef2fd64344a3070e97c07061ce3c","furniture_decor",1,189,"2026-05-28 06:44:32"
"1249878efeb4064cf3f72d3bfaf18e97","sports_leisure",1,190,"2026-05-28 06:44:32"
"124b3a12b5b76c21e99e41cf03104fa1","musical_instruments",1,247.88,"2026-05-28 06:44:32"
"124bc956b56b1523d2a75b29a856085d","bed_bath_table",4,197.39999999999998,"2026-05-28 06:44:32"
"124dbd5380c65d0547ed1d24dcd01b6d","sports_leisure",2,179.8,"2026-05-28 06:44:32"
"124e3b1b046021896614b1bbbaa7ef3b","furniture_decor",1,250,"2026-05-28 06:44:32"
"124ef8d5acc80858c69d34e3e08b572d","health_beauty",1,364,"2026-05-28 06:44:32"
"124ef8d5acc80858c69d34e3e08b572d","housewares",1,31.9,"2026-05-28 06:44:32"
"124fe05c154060b55f07936ba7be2cfb","telephony",1,289,"2026-05-28 06:44:32"
"1254d0a024ae407ff9a277cd01e2be5e","office_furniture",1,146.99,"2026-05-28 06:44:32"
"1254e3e9b81a25cf0a32ff59ea11a378","watches_gifts",1,273.9,"2026-05-28 06:44:32"
"125740359669fa63858476105a5d523d","food",3,449.70000000000005,"2026-05-28 06:44:32"
"12597896d46d4dbe5b9b9676726a3286","health_beauty",1,199.9,"2026-05-28 06:44:32"
"125fd065ab1ad1a669975b4ab9ec5393","office_furniture",1,349.9,"2026-05-28 06:44:32"
"12613f1b2693e38c011a5c20a9e2f2a8","computers_accessories",1,207.91,"2026-05-28 06:44:32"
"1268c64c045ab81043c18b80720ba85b","housewares",1,180,"2026-05-28 06:44:32"
"126b9355c7347eed73325d2e109bd369","bed_bath_table",1,219.99,"2026-05-28 06:44:32"
"126c84bea62ac08be389fcb68dc73944","baby",1,128.8,"2026-05-28 06:44:32"
"127233b9dae8e161753beab7afd0c7ce","furniture_decor",1,350,"2026-05-28 06:44:32"
"1272ebf6c77d5e5d424ee333a587f28e","cool_stuff",1,195.9,"2026-05-28 06:44:32"
"127f319c2ce7b943790b1c820098cda4","computers_accessories",1,199,"2026-05-28 06:44:32"
"12827475c5d3b76501d00695eb5e1504","watches_gifts",1,199.8,"2026-05-28 06:44:32"
"1287206c90835504f6eda824da9be9d2","computers_accessories",1,955,"2026-05-28 06:44:32"
"1287bfd3869aaec082aa683512e593b5","health_beauty",1,455,"2026-05-28 06:44:32"
"1287f6d27e4d6b299b6df65340831bc0","watches_gifts",5,525,"2026-05-28 06:44:32"
"128879fb7a67cfdb05d5e1fe5a37e989","auto",1,559,"2026-05-28 06:44:32"
"128963de0688f0824e10f06012bd45f1","perfumery",1,169,"2026-05-28 06:44:32"
"128a2c7be5d59b8d7b3f14632cc58022","baby",1,479,"2026-05-28 06:44:32"
"128a90cf48fe0a34afa7b0296bae977a","cool_stuff",1,199.99,"2026-05-28 06:44:32"
"128a970acd5e71fa13db36db08ebf1ed","cool_stuff",1,610,"2026-05-28 06:44:32"
"128a9d75541b03c7d96cd99f68d6bc9e","fashion_shoes",1,349.9,"2026-05-28 06:44:32"
"128aba43632401d81504e1e1f6c04e24","watches_gifts",1,239,"2026-05-28 06:44:32"
"128ea331ccb1962fae3956011d60385f","housewares",1,142,"2026-05-28 06:44:32"
"1294a329499e41f75a8016e312d652be","health_beauty",1,299.99,"2026-05-28 06:44:32"
"129534c4ea2ddb83f282e85d19921044","health_beauty",1,299.99,"2026-05-28 06:44:32"
"12971d885db232c3dac27283f70f7bf0","toys",1,264.9,"2026-05-28 06:44:32"
"129be06872afc8a36cc1ddbc4cb04600","toys",1,299.99,"2026-05-28 06:44:32"
"129bfc164612d70a040a844b887dfec5","small_appliances_home_oven_and_coffee",1,2899,"2026-05-28 06:44:32"
"12a0c9cc3c8831faf5b59a9ede94301b","furniture_decor",1,159.9,"2026-05-28 06:44:32"
"12a277ab08c6560c0662d7bf05240788","perfumery",1,349.9,"2026-05-28 06:44:32"
"12a2d9fc0fe6aa18d677aa19af240d33","bed_bath_table",1,195.99,"2026-05-28 06:44:32"
"12a58098f27b00d10cf51bc6f9e4c261","cool_stuff",1,385,"2026-05-28 06:44:32"
"12ab9334b1240d6d037f2b0102a49571","computers_accessories",3,1233.92,"2026-05-28 06:44:32"
"12ae206cfdaec975d2fd73b24779f0c5","bed_bath_table",1,319.9,"2026-05-28 06:44:32"
"12b10edb1b0acf59788f3ec21cde5d24","health_beauty",1,295,"2026-05-28 06:44:32"
"12b33c7a486cea99a21bd222f15e8d24","health_beauty",1,209,"2026-05-28 06:44:32"
"12b615c8a3e89845cdfd6933060e1db3","watches_gifts",1,179.9,"2026-05-28 06:44:32"
"12b62a8d3c4911b9a80b935037842fc0","health_beauty",2,188.99,"2026-05-28 06:44:32"
"12b6dee4d13e0256abeb023ac296787b","sports_leisure",1,159,"2026-05-28 06:44:32"
"12b7b437a172086f4ee3dc7177393a85","bed_bath_table",1,240,"2026-05-28 06:44:32"
"12be5c21c3dd91c968ba438dec8804e2","garden_tools",6,168,"2026-05-28 06:44:32"
"12be6f7651fd6fb2cfbf3281bdc47af2","computers_accessories",1,179.9,"2026-05-28 06:44:32"
"12c014a2befc962df8d4fcb42a8b95aa","cool_stuff",2,199.8,"2026-05-28 06:44:32"
"12c380ee1d82a3c375a07a8cd7df1241","construction_tools_lights",1,88,"2026-05-28 06:44:32"
"12c380ee1d82a3c375a07a8cd7df1241","sports_leisure",1,659,"2026-05-28 06:44:32"
"12c4f7b676e61f23f3520f2196fe16e3","cool_stuff",1,243.89,"2026-05-28 06:44:32"
"12c54f6dfd4b723a6c76c4c989494422","telephony",2,269.8,"2026-05-28 06:44:32"
"12c6265af495a017928e8f642d3881e4","computers_accessories",2,189.9,"2026-05-28 06:44:32"
"12cac5a84f263f02d0071cd38b6185be","",1,279.99,"2026-05-28 06:44:32"
"12cbc780c5224c7a0b11551d1283a5c6","cool_stuff",1,169.99,"2026-05-28 06:44:32"
"12cc167149fedb3bb487f568d10840e6","perfumery",2,278,"2026-05-28 06:44:32"
"12ce6198046c82e171428b11f0e872c0","telephony",1,280,"2026-05-28 06:44:32"
"12cfa0ff9a9a4d0db40cbaa297c42760","office_furniture",1,219.9,"2026-05-28 06:44:32"
"12d5abe8e60cbc8c330cd36fcda842c6","baby",1,349.99,"2026-05-28 06:44:32"
"12d7642e3241d015433f989199c9d7bc","auto",1,159,"2026-05-28 06:44:32"
"12d8a9a629f690057612d933db48b895","bed_bath_table",2,179.8,"2026-05-28 06:44:32"
"12d8b5ed661190a3a08183644dfc504d","baby",3,409.7,"2026-05-28 06:44:32"
"12d8b5ed661190a3a08183644dfc504d","furniture_decor",2,158.24,"2026-05-28 06:44:32"
"12d8b5ed661190a3a08183644dfc504d","furniture_living_room",1,129.9,"2026-05-28 06:44:32"
"12daf373729890fb70d6e10e89f3157f","computers_accessories",1,439,"2026-05-28 06:44:32"
"12e05efe7bd5ef2683661a37936ceaea","agro_industry_and_commerce",1,412,"2026-05-28 06:44:32"
"12e4d61b2c856e2a0acb8048e353507b","electronics",1,199.9,"2026-05-28 06:44:32"
"12e60c0e800cc66349d537d7ea879bfd","books_technical",1,384.93,"2026-05-28 06:44:32"
"12e7408e50eae70e854608a105998f58","perfumery",2,439.8,"2026-05-28 06:44:32"
"12e7e3afbc0f71261a92cb51d42928ac","garden_tools",2,279.8,"2026-05-28 06:44:32"
"12e891af3980c5d72f4a17390b517b38","health_beauty",1,206.96,"2026-05-28 06:44:32"
"12e8e6fd5b6cfeea8e72ff735c2a1e29","agro_industry_and_commerce",1,465,"2026-05-28 06:44:32"
"12e92c0f870fc6941c2bfafae6357c4b","furniture_decor",6,479.40000000000003,"2026-05-28 06:44:32"
"12e9edd8ac86f3dd6e1cf341ee6a9dcd","agro_industry_and_commerce",5,328,"2026-05-28 06:44:32"
"12ea013dfd45b702e5804f11cab02d35","watches_gifts",1,209.9,"2026-05-28 06:44:32"
"12ebfdb41392890f9d7a8de957274741","home_appliances_2",1,2110,"2026-05-28 06:44:32"
"12ee9e2cc00e2a5156a2d869b82938d8","health_beauty",1,1359.9,"2026-05-28 06:44:32"
"12f343abd8c9e1b1b7b061101ef5ffc6","computers_accessories",1,149,"2026-05-28 06:44:32"
"12f73aed4941f539940f485d0708b36a","audio",1,269,"2026-05-28 06:44:32"
"12fd59aada4c4cbd526e551995410993","",2,179.96,"2026-05-28 06:44:32"
"1306eafdc870ba8962c7a883bacc081b","cool_stuff",1,300,"2026-05-28 06:44:32"
"13071413b2d7b730db1cd98a4611f2b2","bed_bath_table",6,599.9399999999999,"2026-05-28 06:44:32"
"1307d6e6528b4c009008594ee8d16260","construction_tools_safety",1,199.9,"2026-05-28 06:44:32"
"130abb21097997f53ead67a746000bf8","auto",1,200,"2026-05-28 06:44:32"
"130b2188edb1f787582e779853a02bd7","auto",1,425,"2026-05-28 06:44:32"
"130c4e26dfc50b7ebf3153c56698f5ef","watches_gifts",1,550,"2026-05-28 06:44:32"
"130c85da601c2f7af7a562f716967b46","office_furniture",1,239.99,"2026-05-28 06:44:32"
"130f4a32887cc549621b3c6cf36bf77e","furniture_decor",1,89.9,"2026-05-28 06:44:32"
"130f4a32887cc549621b3c6cf36bf77e","pet_shop",1,99.9,"2026-05-28 06:44:32"
"13142553736e27352e8663a653b07b96","health_beauty",1,325,"2026-05-28 06:44:32"
"131571305eb6589b2433bbdf69821ddf","housewares",2,311.8,"2026-05-28 06:44:32"
"13171de95e9334fadd9fbf009ed9009c","books_technical",1,274.95,"2026-05-28 06:44:32"
"131be6b91e401e03df22f8a08bb12826","electronics",3,239.70000000000002,"2026-05-28 06:44:32"
"131d4febf78fdba6b3b682d856412ee2","sports_leisure",1,169.9,"2026-05-28 06:44:32"
"131d6890593a3ec8294238e05ae72adb","sports_leisure",2,157.56,"2026-05-28 06:44:32"
"1321d4bbcb405b2fa4cfd37d3e1253b7","computers_accessories",1,159.99,"2026-05-28 06:44:32"
"1321ddec379e289aa3b41d6e83d72c93","",1,212,"2026-05-28 06:44:32"
"13223479fd64091ecaf094de7bbc03ba","stationery",2,158,"2026-05-28 06:44:32"
"1322aeab45dddda6c3f9095b167f3afc","computers_accessories",1,413.91,"2026-05-28 06:44:32"
"1322f4f08ee126888c52044389540e3a","furniture_decor",1,299,"2026-05-28 06:44:32"
"1325f03c225628f41a97fa5a586fa401","watches_gifts",1,379,"2026-05-28 06:44:32"
"13275a1fb1c6f692b6c7409a991e3cd8","sports_leisure",1,235,"2026-05-28 06:44:32"
"13276b6aef4e9feb6042608046877493","health_beauty",2,399.78,"2026-05-28 06:44:32"
"132820060c20dcac4bcafeeae8713481","furniture_decor",1,229.9,"2026-05-28 06:44:32"
"132d0bbffd4ef7e3461c6fe4392b65ce","sports_leisure",1,354.9,"2026-05-28 06:44:32"
"132f423dc424a05048538d51a18301d2","fashion_bags_accessories",1,1699.99,"2026-05-28 06:44:32"
"13321e8e323907f0754dc3c417fa9469","telephony",1,269.99,"2026-05-28 06:44:32"
"1332bae6fb3d8461872f77e8efab21ad","telephony",1,289,"2026-05-28 06:44:32"
"1335650743763dbfefa9385784a1548f","office_furniture",1,259.9,"2026-05-28 06:44:32"
"133b813228f02ac54e2c90a91f73f179","health_beauty",2,220.64,"2026-05-28 06:44:32"
"133c5f380edbecdee40791432c32123e","bed_bath_table",1,220,"2026-05-28 06:44:32"
"133de684f8775f46c3cc3972be77bb73","watches_gifts",1,339,"2026-05-28 06:44:32"
"133e20311ec257bda38f1798250d38c5","furniture_living_room",2,659.8,"2026-05-28 06:44:32"
"133f82573448e50b2298b4c6de9e76d1","perfumery",1,174.56,"2026-05-28 06:44:32"
"1340be7b371e305e03786e88b21cdc62","home_appliances",1,175,"2026-05-28 06:44:32"
"134143c56794ae30ac87c76cd45cc351","bed_bath_table",1,219.9,"2026-05-28 06:44:32"
